user_id,item_id,time
7539,6075,1347926400
7539,6808,1375833600
7539,2221,1313366400
7539,9436,1399680000
7539,6681,1358208000
7539,7296,1371427200
7539,8456,1379376000
7539,1749,1300060800
18859,2711,1381449600
18859,3212,1377907200
18859,2612,1384646400
18859,3211,1389052800
23183,10054,1400630400
23183,4148,1331424000
23183,9373,1383696000
14803,6433,1394323200
14803,5378,1357257600
14803,10119,1402358400
14803,8037,1405814400
14803,1667,1357257600
14803,4423,1357257600
14803,1763,1325289600
14803,8651,1402358400
14803,6037,1394323200
14803,2941,1317945600
14803,1643,1325289600
9711,1000,1282176000
9711,5982,1390348800
9711,6551,1400803200
9711,6313,1388102400
9711,4981,1390348800
9711,6754,1399334400
9711,6268,1400544000
9711,1315,1287360000
9711,6401,1388102400
9711,6308,1400371200
9711,7913,1390348800
20728,3137,1353283200
20728,8122,1394064000
20728,7195,1362528000
20728,5375,1358985600
20728,6713,1361318400
11378,5968,1404345600
11378,3572,1341619200
11378,4835,1389484800
11378,9434,1404345600
11378,5957,1399766400
11378,1205,1374105600
12677,1378,1395619200
12677,6104,1405209600
12677,9994,1395532800
20660,8093,1405036800
20660,10098,1405036800
20660,10018,1405036800
3506,3737,1360281600
3506,2029,1360281600
3506,570,1364947200
3506,1285,1379894400
3506,1596,1360281600
3506,4232,1359590400
3506,2718,1331510400
3506,681,1364947200
3506,7626,1379894400
3506,5007,1364947200
3506,1572,1336348800
3506,591,1386288000
3506,313,1386288000
13100,9412,1384473600
13100,1623,1292889600
13100,3309,1328572800
13100,1624,1292889600
13100,8172,1373328000
13100,3078,1318896000
13100,3259,1329350400
13100,4718,1351123200
13100,5376,1361318400
16759,2036,1368057600
16759,6309,1374019200
16759,6466,1368057600
16759,7289,1374019200
16759,6731,1353369600
16759,7913,1374019200
16759,6337,1368057600
16289,6851,1357948800
16289,1954,1357257600
16289,5100,1361059200
16289,4752,1361059200
12188,3892,1352332800
12188,1298,1300924800
12188,2370,1319500800
12188,6550,1379980800
1813,6521,1373673600
1813,4601,1373673600
1813,6705,1365292800
1813,6060,1373673600
1813,6910,1398556800
1813,2645,1393545600
263,8030,1395964800
263,9416,1394755200
263,4220,1394150400
263,44,1397174400
263,8747,1394150400
263,9295,1395187200
263,5465,1393804800
263,7598,1393286400
263,9262,1394150400
263,8663,1393286400
263,1567,1390435200
3156,9978,1398470400
3156,258,1298678400
3156,476,1298678400
27647,8067,1398124800
27647,8142,1398124800
27647,8756,1398124800
21314,6849,1363046400
21314,4389,1374019200
21314,4536,1361145600
21314,3522,1363046400
14834,1655,1400112000
14834,9611,1400112000
14834,1710,1400112000
14834,2049,1400112000
6703,9479,1383264000
6703,594,1276473600
6703,6281,1387411200
6703,8338,1384214400
6703,3554,1325894400
23088,4972,1400803200
23088,9193,1400803200
23088,5527,1400803200
26753,6804,1391644800
26753,9679,1391385600
26753,6120,1363651200
26753,9712,1391385600
26753,6657,1391385600
22286,10368,1404345600
22286,9602,1394668800
22286,10038,1394668800
22286,3629,1401667200
8573,5968,1376956800
8573,6368,1376524800
8573,8126,1376524800
8573,847,1377043200
8573,5325,1376524800
8573,6151,1376524800
21659,6702,1342828800
21659,3522,1342828800
21659,4893,1370476800
22995,5571,1373241600
22995,7686,1370563200
22995,4302,1344556800
22995,4380,1344556800
22995,4425,1368662400
22995,4300,1368835200
19813,2938,1393286400
19813,5163,1401062400
19813,5065,1389657600
19813,6948,1396828800
8009,4663,1356825600
8009,3553,1356825600
8009,1026,1355702400
8009,4225,1356825600
12374,8837,1359504000
12374,3753,1358985600
12374,4671,1356739200
12374,4323,1358380800
12374,1335,1358985600
12374,6483,1358985600
12374,4595,1356739200
12374,3421,1357430400
12374,2047,1362700800
12374,6293,1354924800
12374,4414,1358985600
12374,5742,1356739200
12374,4591,1358985600
12374,3504,1359590400
12374,5535,1357776000
12374,5539,1357689600
15196,8442,1400112000
15196,5324,1400112000
15196,7917,1400112000
2065,5362,1386115200
2065,6161,1359936000
2065,8077,1380412800
2065,204,1225324800
2065,8992,1390694400
2065,7950,1367280000
2065,7296,1368403200
2065,5995,1359244800
2065,665,1271808000
2065,6964,1357084800
2065,5764,1398902400
2065,9847,1393459200
2065,1529,1285200000
2065,2616,1328572800
2065,8480,1383436800
2065,1813,1330646400
2065,8865,1388793600
2065,9083,1388707200
13948,6819,1385337600
13948,6325,1385769600
13948,7296,1385769600
13948,3820,1385769600
24838,4975,1353369600
24838,5114,1353369600
24838,5068,1354147200
348,6844,1371859200
348,28,1371254400
348,7568,1371859200
24859,10188,1405728000
24859,4984,1349136000
24859,10187,1405728000
3070,250,1375747200
3070,638,1378512000
3070,791,1330128000
2906,5499,1365033600
2906,250,1357430400
2906,2754,1365033600
5785,515,1365552000
5785,1054,1365552000
5785,1338,1365552000
5785,5951,1365552000
5785,1273,1365552000
1773,7206,1367452800
1773,7775,1367452800
1773,6911,1367452800
1773,6720,1368403200
1773,6679,1365552000
1773,6910,1369612800
1773,5717,1365724800
1773,7060,1370390400
1773,6212,1365724800
1773,7412,1396224000
1773,6321,1370390400
1773,3079,1367452800
1773,4601,1371859200
7775,7002,1380326400
7775,746,1325808000
7775,3344,1367366400
7775,1066,1367366400
10181,3904,1354752000
10181,9378,1393545600
10181,8642,1388361600
3563,1062,1302393600
3563,9288,1394496000
3563,9886,1403222400
2336,635,1329955200
2336,1157,1355356800
2336,1017,1329955200
2336,1356,1355356800
12154,5036,1377561600
12154,3891,1363046400
12154,1293,1363046400
24412,6308,1353628800
24412,6489,1379116800
24412,4800,1386633600
25913,7296,1372204800
25913,5362,1388793600
25913,9141,1388793600
16463,5413,1355702400
16463,1960,1355875200
16463,3462,1396396800
7997,4351,1348531200
7997,6165,1362268800
7997,6101,1363651200
7997,4222,1353369600
7997,7307,1371513600
7997,4220,1353369600
7997,4156,1353369600
7997,3572,1343692800
7997,3690,1343692800
7997,2094,1363651200
7997,6179,1353369600
7997,6052,1353369600
7997,767,1353369600
7997,2545,1343692800
7997,7467,1376870400
7997,6150,1353369600
7997,7551,1371513600
6887,10023,1397692800
6887,5150,1364428800
6887,619,1297555200
6887,5132,1358985600
6887,5113,1354924800
13743,5693,1352592000
13743,8762,1398470400
13743,4677,1375747200
10775,5813,1374537600
10775,1572,1321833600
10775,1145,1313020800
10775,1262,1313020800
8856,5132,1378771200
8856,10018,1401580800
8856,10023,1401580800
8856,8429,1385683200
8856,6487,1378771200
8856,881,1378771200
8856,7708,1379721600
20538,5982,1392249600
20538,7498,1392249600
20538,7946,1388275200
20538,3166,1392249600
20538,7089,1388275200
20538,7154,1392249600
20538,3079,1327536000
24319,7056,1367625600
24319,7961,1367625600
24319,6062,1367625600
24319,4714,1367625600
24319,5465,1367625600
2658,6608,1387497600
2658,2271,1348704000
2658,2367,1331337600
2658,2175,1330560000
2658,2096,1358121600
2658,5088,1361232000
2658,2394,1358121600
2658,2506,1330560000
24697,7174,1405382400
24697,9793,1405382400
24697,4947,1405382400
16217,7377,1387065600
16217,5709,1401321600
16217,7366,1391731200
16217,6096,1395100800
16217,5761,1387065600
5192,444,1242691200
5192,5562,1385596800
5192,7365,1399680000
5192,8314,1388448000
5192,8205,1402963200
5192,7176,1362268800
5192,1221,1318550400
8331,7809,1386028800
8331,9271,1386028800
8331,7309,1387238400
8331,9264,1386028800
8331,9336,1397779200
8331,3838,1386374400
8331,7922,1386374400
8331,7878,1369267200
8331,6058,1386374400
8331,9831,1396137600
8331,7972,1377475200
8331,4063,1338854400
25567,7224,1380240000
25567,7111,1381449600
25567,5527,1380240000
8806,3342,1395964800
8806,5315,1383955200
8806,872,1389139200
8806,1964,1383955200
8806,3709,1397433600
8806,1413,1383955200
8806,1517,1389139200
8797,6340,1378425600
8797,4386,1395619200
8797,7540,1395619200
723,63,1109030400
723,5674,1397952000
723,9246,1400025600
17622,9251,1381363200
17622,5099,1372636800
17622,3857,1372636800
17622,3157,1350000000
17622,6506,1380153600
8461,6138,1396224000
8461,1432,1320624000
8461,7307,1361577600
8461,5728,1361577600
8461,3362,1333152000
5856,4385,1375228800
5856,2905,1343520000
5856,533,1346716800
24940,6175,1403049600
24940,5325,1357171200
24940,6800,1378339200
24940,9833,1403049600
24940,6240,1378339200
24940,5035,1357171200
24940,8364,1378339200
24940,7193,1378339200
24940,9259,1403049600
24940,9000,1379980800
25703,8418,1404864000
25703,5280,1351296000
25703,9072,1398816000
25703,6821,1368576000
25703,7891,1385251200
2628,8632,1385251200
2628,4947,1374192000
2628,5224,1343174400
2628,5113,1385251200
23522,4296,1360800000
23522,5186,1381104000
23522,4377,1360800000
13094,1605,1293062400
13094,2102,1386979200
13094,2831,1314144000
13094,4363,1332374400
13094,8264,1369872000
13094,9100,1382659200
13094,4148,1331078400
13094,5998,1359590400
13094,1438,1285200000
13094,5997,1359590400
13094,5769,1377820800
9958,1979,1376179200
9958,2580,1376179200
9958,2969,1375401600
9958,1265,1376179200
9958,1282,1376179200
9958,1046,1376179200
9958,1393,1375401600
9958,1769,1376179200
9958,1244,1376179200
9958,1882,1376179200
9958,1207,1376179200
9958,4252,1376179200
9958,1731,1376179200
9958,2294,1376179200
9958,2033,1376179200
9958,1133,1375401600
9958,1596,1376179200
9958,1417,1376179200
9958,4594,1376179200
9958,1255,1375401600
13329,1456,1351468800
13329,3421,1351468800
13329,7727,1390867200
13329,3349,1351468800
13329,1574,1334448000
13329,3139,1351468800
19313,3544,1362096000
19313,7042,1388966400
19313,2916,1362096000
19313,4382,1373068800
12990,3334,1361318400
12990,6131,1369180800
12990,3006,1361318400
12990,5455,1361318400
584,3452,1350864000
584,1190,1314316800
584,647,1324512000
584,92,1239580800
1486,139,1233273600
1486,1489,1362441600
1486,6057,1369526400
4206,6595,1356480000
4206,343,1351036800
4206,2456,1354665600
4206,1611,1351036800
26726,8983,1405728000
26726,9055,1392854400
26726,8676,1405728000
6788,959,1378166400
6788,1117,1313280000
6788,604,1300147200
4359,3341,1376956800
4359,3343,1376956800
4359,343,1376956800
4359,3345,1376956800
9860,5912,1363132800
9860,6162,1367884800
9860,8866,1402876800
8163,8920,1404259200
8163,791,1404259200
8163,4464,1361750400
8163,1311,1361750400
26319,10247,1399766400
26319,9229,1389052800
26319,7766,1389052800
26319,9416,1387843200
26319,9161,1387843200
26319,10169,1404604800
26319,8714,1389052800
13778,1533,1320364800
13778,8382,1405728000
13778,1833,1349136000
13778,6702,1344643200
18815,9704,1338508800
18815,5967,1349222400
18815,3833,1339804800
14211,4572,1383004800
14211,4165,1383004800
14211,3914,1383004800
14211,3272,1383004800
10285,3775,1358294400
10285,1213,1358294400
10285,2022,1358294400
10285,2747,1358294400
10285,1601,1358294400
10285,1127,1358294400
10285,2294,1358294400
10285,2336,1358294400
10285,1138,1358294400
5247,3793,1392422400
5247,3766,1354233600
5247,7995,1357862400
5247,3784,1354233600
13899,3538,1351296000
13899,1557,1332374400
13899,3309,1351296000
13899,6075,1348272000
13899,6375,1352160000
12320,1323,1354924800
12320,6533,1354579200
12320,1439,1354924800
12320,2405,1311724800
12320,3046,1341619200
12320,4771,1353888000
12320,8125,1385164800
12320,10167,1405209600
12320,4420,1353888000
12320,2825,1343001600
12320,5171,1389139200
12320,6521,1354924800
26782,9821,1394496000
26782,10255,1405468800
26782,9095,1401321600
26782,9464,1401321600
12720,2295,1370131200
12720,1385,1370131200
12720,2456,1331424000
12720,3322,1331424000
8023,6745,1377907200
8023,3530,1367884800
8023,5912,1377907200
8023,6746,1377907200
20453,7861,1404864000
20453,3053,1404864000
20453,7859,1404864000
20453,5443,1404864000
6916,5054,1356825600
6916,5153,1396742400
6916,7874,1379030400
6916,630,1310342400
27103,9599,1386547200
27103,8999,1385337600
27103,9423,1394064000
20210,2986,1381968000
20210,8460,1381968000
20210,5325,1354752000
25452,6316,1356566400
25452,5325,1355961600
25452,7994,1396915200
25452,9379,1394496000
25452,5178,1381708800
1047,3608,1324512000
1047,6680,1384300800
1047,1300,1363219200
1047,5497,1384300800
1047,2855,1363219200
27660,8125,1395619200
27660,8596,1395619200
27660,8290,1375315200
24243,8831,1403222400
24243,4641,1378684800
24243,9421,1403222400
3228,8927,1395273600
3228,270,1229040000
3228,9955,1395619200
3228,3275,1320105600
3228,9910,1395273600
3453,5113,1343606400
3453,4063,1343779200
3453,4994,1377043200
18497,5602,1398643200
18497,8276,1394841600
18497,4538,1398643200
18497,2485,1394841600
10953,8513,1384473600
10953,6162,1385078400
10953,4316,1384473600
21698,7498,1392336000
21698,5994,1381881600
21698,3384,1390348800
8258,1848,1369612800
8258,802,1362355200
8258,3836,1378166400
9885,4221,1382054400
9885,2192,1382745600
9885,4597,1382054400
22186,9302,1389571200
22186,8639,1389571200
22186,3584,1396828800
17945,9750,1405382400
17945,9263,1405382400
17945,8655,1378080000
17945,3079,1382227200
24744,5527,1389657600
24744,6433,1388102400
24744,4971,1357084800
12872,3481,1383782400
12872,3841,1390521600
12872,1404,1390521600
15471,1773,1374710400
15471,7315,1369353600
15471,1975,1363392000
15471,3500,1359504000
15471,1871,1346284800
15471,3345,1359504000
15471,4817,1359504000
15471,2285,1382313600
15471,2992,1348444800
15471,7392,1369353600
15471,5855,1393459200
15471,2036,1393459200
15471,4973,1353110400
15471,7018,1382313600
10406,7946,1383350400
10406,6250,1395792000
10406,1187,1287360000
10406,1102,1287360000
7661,4634,1341792000
7661,721,1384905600
7661,3345,1393372800
7661,4901,1343088000
7661,7569,1387324800
7661,4729,1352851200
8697,857,1361923200
8697,3971,1400025600
8697,2624,1386720000
8697,1212,1376611200
8697,2210,1396656000
8697,3341,1396656000
21744,8662,1403308800
21744,5773,1403308800
21744,5324,1403308800
21744,3401,1403308800
10792,1145,1354752000
10792,2531,1387238400
10792,10192,1400976000
10792,6270,1400630400
10792,3703,1387238400
10792,1489,1400630400
10792,3631,1368057600
10792,1675,1379376000
10792,2532,1387238400
17661,4971,1396915200
17661,5527,1375142400
17661,2411,1355875200
17661,5193,1378771200
23093,6723,1371427200
23093,7756,1370304000
23093,4087,1389052800
23077,6331,1358121600
23077,6390,1358121600
23077,4072,1375228800
5878,2396,1366329600
5878,8290,1384646400
5878,2022,1364774400
19170,2704,1366588800
19170,9125,1395273600
19170,7744,1367884800
4728,9829,1396828800
4728,3534,1358294400
4728,3783,1358294400
4728,4187,1364515200
4728,2791,1372636800
4728,8465,1396828800
4728,3604,1358294400
4728,2104,1338595200
4728,4530,1358294400
9212,6537,1351728000
9212,1370,1342051200
9212,4933,1346457600
9212,930,1343001600
9212,3629,1401235200
5720,510,1386547200
5720,2640,1386547200
5720,2380,1386547200
22335,5751,1382054400
22335,5562,1400716800
22335,3629,1378425600
22335,4432,1378425600
27049,6802,1377216000
27049,6875,1363910400
27049,8354,1394150400
27049,6648,1353456000
872,7412,1392422400
872,4120,1392422400
872,79,1392422400
872,1512,1392422400
872,3206,1392422400
872,1667,1392422400
25565,5210,1344902400
25565,5487,1361923200
25565,5560,1361923200
18470,3499,1365206400
18470,3146,1365206400
18470,2478,1365206400
1301,3202,1385683200
1301,7402,1402444800
1301,8662,1403222400
1301,10022,1402444800
1301,2645,1359158400
1301,3401,1403222400
1301,107,1173312000
1301,3235,1388534400
1301,3532,1349913600
1301,10021,1403222400
8438,2227,1376092800
8438,828,1376092800
8438,2301,1377129600
18873,2623,1358985600
18873,5015,1368576000
18873,8477,1401667200
18873,6991,1395273600
18873,2816,1368662400
18873,9742,1401408000
18873,3157,1363737600
18873,3843,1365724800
18873,8663,1401667200
18873,9836,1402012800
18873,5465,1395273600
17337,3115,1396569600
17337,3658,1390348800
17337,2160,1327017600
17337,8400,1380326400
17337,7933,1391731200
22751,3838,1387065600
22751,9211,1387065600
22751,9326,1387065600
22751,6963,1387065600
7843,5682,1395964800
7843,7915,1388016000
7843,757,1388448000
15912,9861,1397520000
15912,9987,1403395200
15912,5138,1368403200
15912,7648,1368316800
15912,9134,1392595200
15912,8172,1381708800
15912,1864,1379894400
15912,7296,1368403200
15912,6002,1361232000
15912,5988,1404518400
15912,9324,1392595200
15912,7056,1368316800
18057,2348,1326672000
18057,9373,1385596800
18057,10407,1404604800
1030,7023,1390348800
1030,108,1173830400
1030,9743,1402531200
1030,2726,1355097600
1030,87,1204502400
11254,2160,1396483200
11254,1345,1396483200
11254,1206,1396483200
11254,1188,1396483200
4100,3330,1376524800
4100,5468,1402617600
4100,5441,1398297600
4100,343,1373846400
4100,4872,1398297600
4100,6951,1402617600
27714,8579,1394496000
27714,9004,1394496000
27714,9068,1394496000
19628,2824,1374624000
19628,3628,1374624000
19628,5602,1374624000
19628,5943,1374624000
3949,921,1285200000
3949,339,1289606400
3949,649,1254182400
16838,8887,1383696000
16838,2286,1355875200
16838,2047,1343865600
16838,8071,1383696000
756,2333,1370563200
756,67,1101427200
756,1282,1357862400
756,1891,1344470400
4962,1790,1326758400
4962,3449,1350086400
4962,10100,1400630400
4962,1566,1291939200
4962,9373,1387152000
4962,8296,1379894400
5567,491,1356652800
5567,1916,1313539200
5567,4694,1367712000
5567,2384,1356652800
18445,3779,1334188800
18445,2887,1336262400
18445,3464,1335830400
339,4416,1377648000
339,3544,1327795200
339,7008,1382918400
339,8397,1395532800
339,28,1398384000
339,7024,1356652800
339,2749,1389225600
339,3157,1341273600
23788,5068,1359072000
23788,4420,1355875200
23788,6741,1355875200
8937,1855,1315612800
8937,2101,1315440000
8937,901,1315612800
15854,5984,1378684800
15854,7943,1378684800
15854,6631,1378684800
15854,2606,1368230400
15854,3726,1395187200
24088,7109,1364256000
24088,5178,1396396800
24088,4528,1368057600
24088,8092,1377129600
26580,6657,1377043200
26580,6219,1395964800
26580,9599,1393545600
26580,7672,1394064000
26580,8849,1377043200
26580,7838,1394064000
26580,9602,1395360000
21432,9441,1393545600
21432,4177,1383264000
21432,3783,1383264000
22043,4833,1363305600
22043,4878,1363305600
22043,4881,1363305600
9731,1005,1284768000
9731,4160,1331337600
9731,3612,1331337600
7689,1901,1326153600
7689,2831,1390089600
7689,729,1303344000
7689,756,1326153600
7689,4883,1390089600
7689,5553,1381104000
9592,8765,1390089600
9592,5113,1370908800
9592,8776,1390176000
9592,2036,1364342400
9592,8630,1400976000
9592,8820,1390089600
9592,990,1377734400
15740,8580,1395014400
15740,2448,1339113600
15740,2582,1324339200
24076,8865,1395878400
24076,10132,1395878400
24076,4512,1398988800
14888,4936,1350777600
14888,5374,1352332800
14888,1668,1403568000
14888,4821,1403568000
14506,3382,1368057600
14506,2278,1387843200
14506,6657,1372291200
14506,2626,1371686400
14506,3297,1368144000
14506,3697,1388880000
14506,7925,1371686400
14506,4459,1372982400
14506,4348,1368057600
14506,2703,1368057600
23897,5355,1405468800
23897,4423,1405468800
23897,4972,1399161600
23897,4771,1384819200
23897,5649,1388448000
5033,1376,1398211200
5033,10359,1398211200
5033,1517,1398211200
5033,3408,1397692800
5033,3869,1392249600
5033,2049,1398211200
5033,2001,1398211200
5033,2840,1397692800
22659,6849,1398297600
22659,3794,1398297600
22659,6378,1378944000
6506,7442,1380153600
6506,589,1269475200
6506,9116,1385510400
6506,8703,1387411200
6506,579,1345248000
6506,1888,1370995200
6506,9337,1390953600
6506,1748,1307577600
1105,4182,1367798400
1105,4220,1400371200
1105,4004,1353024000
8413,4956,1362441600
8413,5103,1340841600
8413,5113,1341878400
8413,4954,1365120000
8413,8804,1377734400
8413,10374,1403481600
8760,5289,1349222400
8760,871,1206576000
8760,4483,1395014400
22519,3916,1405296000
22519,6828,1405296000
22519,3727,1399161600
22519,4680,1399161600
22519,10159,1399161600
22519,4640,1399161600
22519,5330,1399161600
22519,9771,1399161600
6783,603,1363392000
6783,2627,1363392000
6783,2497,1363392000
5045,7630,1382918400
5045,699,1276300800
5045,1413,1322870400
5045,2210,1371340800
26325,6252,1382140800
26325,5951,1348704000
26325,6248,1375228800
2910,250,1389744000
2910,6756,1382486400
2910,8122,1382486400
11365,8818,1399075200
11365,6075,1352937600
11365,4222,1352937600
23280,4841,1374537600
23280,4484,1375747200
23280,8632,1375747200
5315,1653,1318896000
5315,8122,1403222400
5315,1886,1318896000
5315,9822,1399593600
5315,1557,1399593600
5315,463,1294876800
5315,6064,1373068800
23678,8742,1393027200
23678,8223,1393804800
23678,4377,1392163200
20387,5652,1372377600
20387,3531,1394323200
20387,4714,1394323200
3948,1005,1288396800
3948,7665,1369958400
3948,9055,1385164800
3948,7570,1386547200
3948,1599,1382832000
3948,8134,1377129600
3948,735,1288569600
3948,9537,1386547200
3948,9870,1393891200
3948,4917,1355270400
3948,1323,1288396800
3948,5942,1381622400
3948,4497,1377302400
3948,339,1253664000
3948,5972,1354924800
3948,391,1239580800
12494,2684,1357430400
12494,8910,1379462400
12494,1597,1363392000
12494,3708,1365552000
12494,3913,1357430400
12494,1345,1357430400
16189,8079,1367625600
16189,5364,1373932800
16189,6079,1360281600
16189,1930,1302480000
16357,1959,1362528000
16357,7314,1390176000
16357,9177,1384214400
16357,4334,1336003200
8958,1840,1299369600
8958,906,1308355200
8958,9485,1397520000
16226,5562,1357257600
16226,1990,1300147200
16226,2973,1332633600
12962,2264,1403568000
12962,6595,1402617600
12962,2969,1402617600
12962,5067,1402617600
12962,1418,1402617600
12962,3675,1346284800
12962,4290,1403568000
12962,1858,1307836800
12962,3345,1336262400
12962,3892,1402617600
12962,1675,1403568000
12962,1813,1321142400
12962,4749,1402617600
23215,8495,1384992000
23215,6131,1384214400
23215,7197,1377734400
23215,4167,1387929600
5849,523,1297641600
5849,881,1297641600
5849,2709,1341964800
5849,2794,1343779200
27354,9853,1397606400
27354,9854,1403654400
27354,8928,1397606400
27354,9870,1403654400
27354,8926,1397606400
27354,7204,1403654400
27354,9383,1396656000
27354,8519,1378080000
27354,9993,1397520000
27354,9738,1397520000
27354,10178,1397520000
27354,8336,1383091200
27354,10002,1401494400
27354,9955,1397520000
27354,10172,1403913600
27354,8676,1396828800
27354,7428,1403654400
17637,2223,1389830400
17637,5277,1389830400
17637,5101,1351900800
13357,2276,1351900800
13357,2362,1365552000
13357,5557,1381449600
13357,2118,1351900800
13357,1832,1341619200
13357,9481,1398729600
13357,1463,1343347200
25556,8663,1405900800
25556,9482,1389657600
25556,5207,1345161600
12112,7332,1377907200
12112,1288,1321747200
12112,2474,1377820800
12112,1657,1381190400
6046,4878,1391731200
6046,5602,1382832000
6046,3648,1384387200
6046,713,1292457600
6046,1726,1327968000
6046,8349,1384300800
25505,5509,1384992000
25505,7606,1363824000
25505,6433,1387238400
25505,5527,1384992000
20004,7176,1391040000
20004,7956,1379980800
20004,9602,1404950400
20004,2918,1393459200
14730,4542,1348185600
14730,6702,1365379200
14730,1630,1365379200
14730,8433,1397088000
14730,4063,1365379200
14730,2683,1373500800
2480,246,1320019200
2480,1128,1320019200
2480,2101,1320019200
2480,1356,1320019200
2480,1753,1320019200
3857,6397,1363824000
3857,8049,1403568000
3857,2645,1354579200
3857,326,1365984000
14440,1577,1360195200
14440,6036,1360195200
14440,3341,1379203200
14440,5485,1396396800
14440,3914,1360195200
14440,1675,1360195200
14440,3345,1360195200
14440,6047,1360368000
26043,5525,1392768000
26043,8270,1395878400
26043,9817,1395878400
22149,3554,1354665600
22149,6707,1358208000
22149,3896,1354665600
22149,6708,1382140800
21877,9283,1402531200
21877,3453,1358812800
21877,5324,1402963200
21686,3383,1335225600
21686,6889,1384300800
21686,3648,1346716800
21686,3813,1353715200
21686,6844,1361750400
21686,4549,1353715200
21686,4962,1357689600
11705,4541,1380585600
11705,3035,1381536000
11705,1233,1381536000
11705,3920,1389139200
11705,7186,1384819200
25111,5347,1378684800
25111,5368,1378684800
25111,5079,1378684800
1331,112,1358726400
1331,1803,1358726400
1331,2992,1358726400
25979,9264,1397001600
25979,9509,1405987200
25979,5465,1397001600
25979,9925,1405987200
25979,10232,1405987200
497,5178,1375920000
497,5185,1377302400
497,41,1377302400
497,948,1357516800
497,1167,1376784000
2441,244,1403136000
2441,5322,1403136000
2441,7606,1403136000
4598,8048,1382313600
4598,371,1384214400
4598,7837,1384214400
14314,4553,1364860800
14314,4138,1364860800
14314,2948,1364860800
14314,5065,1359936000
25106,6857,1400284800
25106,5076,1399680000
25106,5132,1399680000
25106,6699,1361836800
25106,5099,1399680000
11135,5329,1361491200
11135,4489,1345766400
11135,1933,1341446400
17786,7591,1395273600
17786,7011,1395878400
17786,3648,1355875200
17786,2258,1395878400
12812,8859,1381104000
12812,7296,1367452800
12812,9861,1390780800
12812,9136,1388188800
12812,1922,1298505600
12812,1395,1298505600
24280,5029,1369267200
24280,5043,1369267200
24280,5341,1380153600
24280,5504,1369267200
4694,1142,1386547200
4694,9223,1405814400
4694,1212,1386547200
4694,2104,1386547200
1326,5996,1354838400
1326,126,1171670400
1326,7442,1364515200
1326,9413,1384905600
1326,6964,1357171200
1326,608,1270339200
1326,7485,1365638400
1326,7182,1362700800
1326,272,1247529600
1326,5977,1351641600
22410,3651,1389484800
22410,8621,1387670400
22410,3777,1387670400
19696,7296,1383004800
19696,2830,1350518400
19696,6101,1350518400
4285,7971,1340323200
4285,343,1340323200
4285,2216,1341532800
4285,2285,1340323200
4285,2718,1340409600
4285,347,1340323200
4285,2049,1340323200
3727,9559,1402876800
3727,326,1349222400
3727,9599,1397347200
3727,6397,1349740800
27384,9624,1397520000
27384,8926,1401235200
27384,10176,1404086400
27384,8928,1405814400
27384,8927,1401235200
25733,5346,1357689600
25733,8860,1398384000
25733,5363,1360108800
25733,10105,1402444800
4079,8879,1401321600
4079,3345,1390867200
4079,343,1345420800
4079,9413,1383264000
4079,9263,1388966400
4079,3341,1362096000
4079,10288,1403568000
4079,10411,1404777600
4079,10173,1405209600
4079,6075,1377734400
4079,4420,1403308800
4079,6413,1386547200
4079,10321,1403481600
4079,10218,1405382400
4079,9412,1383264000
4079,2448,1344470400
4079,10330,1402963200
4079,5538,1358985600
4079,10333,1404777600
4079,10005,1401321600
4079,5957,1402531200
21010,7060,1380067200
21010,3192,1370217600
21010,6060,1376870400
21010,8944,1401667200
8053,1557,1325203200
8053,9101,1381449600
8053,776,1267660800
8053,923,1315353600
8053,1959,1321228800
8053,1393,1319673600
8053,1688,1324598400
8053,6119,1394150400
5889,872,1372723200
5889,3009,1354838400
5889,3578,1346630400
5889,531,1384905600
5889,889,1356393600
5889,995,1402876800
5889,8818,1402876800
15653,3890,1404691200
15653,6889,1404691200
15653,5410,1357948800
15653,1816,1292716800
15653,4220,1377993600
15653,6075,1374883200
25496,6433,1374019200
25496,5494,1374019200
25496,5212,1374019200
7229,4933,1340236800
7229,6657,1385942400
7229,654,1343001600
7229,8849,1385942400
2050,7485,1386115200
2050,3629,1384905600
2050,203,1302307200
2050,3066,1389744000
2050,1732,1325116800
2050,3803,1326326400
2050,5968,1380672000
2050,769,1305072000
2050,895,1277596800
2050,611,1319587200
2050,6702,1325116800
2050,6752,1395014400
2050,8049,1384905600
2050,7296,1385337600
2050,8636,1385337600
2050,5602,1386115200
5477,2251,1359936000
5477,3507,1361836800
5477,1078,1361664000
5477,7310,1377993600
5477,638,1361664000
5477,579,1361664000
13127,9680,1398124800
13127,1444,1398124800
13127,9599,1400976000
13127,3629,1398124800
10160,5827,1355184000
10160,3692,1375920000
10160,5855,1375920000
10160,1582,1318377600
10160,7162,1375833600
10160,9627,1402358400
10160,2285,1370995200
10160,6057,1402358400
10160,1068,1355875200
10160,3283,1375920000
10160,2245,1375833600
10160,3530,1355875200
10160,1464,1350345600
7034,9274,1403654400
7034,2371,1385769600
7034,638,1399161600
7034,1521,1403654400
7034,4432,1385251200
7034,8140,1394409600
7034,3629,1385769600
10644,1419,1337558400
10644,4323,1366156800
10644,6429,1366588800
10644,7523,1366070400
10644,1132,1357862400
12924,1413,1391990400
12924,9680,1393113600
12924,6657,1393113600
12924,8999,1393286400
12924,4432,1390953600
